dataset,technique,revision,nCells,avgAR,avgMov
caffe,snd,0,70,0.170963,0.000000
caffe,snd,1,92,0.179498,11.035863
caffe,snd,2,93,0.133885,9.280801
caffe,snd,3,93,0.126423,4.569226
caffe,snd,4,94,0.127589,2.286001
caffe,snd,5,145,0.099934,23.449680
caffe,snd,6,175,0.105366,14.891283
caffe,snd,7,183,0.100527,6.229687
caffe,snd,8,201,0.096341,6.911004
caffe,snd,9,205,0.100651,6.373151
caffe,snd,10,220,0.093607,21.506583
caffe,snd,11,259,0.105141,6.468001
caffe,snd,12,276,0.109507,10.574142
caffe,snd,13,273,0.110635,1.321337
caffe,snd,14,290,0.113293,7.541129
caffe,snd,15,291,0.112084,1.241764
caffe,snd,16,293,0.113841,4.645830
caffe,snd,17,304,0.115313,4.467689
caffe,snd,18,306,0.114581,1.384799
caffe,snd,19,306,0.114579,0.020432
caffe,snd,20,328,0.124023,6.667735
caffe,snd,21,343,0.123878,2.910824
caffe,snd,22,343,0.123511,0.174188
caffe,snd,23,363,0.128252,5.125215
caffe,snd,24,363,0.129027,2.497418
caffe,snd,25,384,0.127755,3.822208
caffe,snd,26,385,0.130084,0.250149
caffe,snd,27,443,0.159968,1.896692
caffe,snd,28,452,0.154910,1.888179
caffe,snd,29,457,0.153787,1.904664
caffe,snd,30,464,0.154311,5.243615
caffe,snd,31,464,0.154069,0.867980
caffe,snd,32,472,0.151022,0.713777
caffe,snd,33,481,0.145109,3.714159
caffe,snd,34,481,0.147168,1.658111
caffe,snd,35,481,0.148062,0.222524
caffe,snd,36,481,0.147083,0.408970
caffe,snd,37,481,0.147069,0.012965
caffe,snd,38,481,0.146954,0.275980
caffe,snd,39,481,0.146979,0.070179
caffe,snd,40,481,0.150578,1.420725
caffe,snd,41,481,0.151631,0.498541
caffe,snd,42,482,0.152419,0.291551
caffe,snd,43,483,0.153845,0.687996
