dataset,technique,revision,nCells,avgAR,avgMov
hospitalrun-frontend,snd,0,310,0.119461,0.000000
hospitalrun-frontend,snd,1,686,0.142709,23.549445
hospitalrun-frontend,snd,2,674,0.124900,18.806125
hospitalrun-frontend,snd,3,934,0.110975,60.262116
hospitalrun-frontend,snd,4,910,0.119047,30.362117
hospitalrun-frontend,snd,5,954,0.137955,48.301575
hospitalrun-frontend,snd,6,982,0.132783,3.626502
hospitalrun-frontend,snd,7,968,0.131568,20.072357
hospitalrun-frontend,snd,8,968,0.132259,0.159734
hospitalrun-frontend,snd,9,360,0.149248,116.370208
hospitalrun-frontend,snd,10,392,0.160320,13.338861
hospitalrun-frontend,snd,11,439,0.164048,7.114553
hospitalrun-frontend,snd,12,447,0.210040,29.623655
hospitalrun-frontend,snd,13,453,0.207550,7.200210
hospitalrun-frontend,snd,14,465,0.256035,115.239809
hospitalrun-frontend,snd,15,459,0.261074,3.064642
hospitalrun-frontend,snd,16,482,0.255005,10.428538
hospitalrun-frontend,snd,17,477,0.257359,4.731478
hospitalrun-frontend,snd,18,463,0.212149,118.295932
hospitalrun-frontend,snd,19,469,0.199745,8.554486
hospitalrun-frontend,snd,20,476,0.199288,4.183610
hospitalrun-frontend,snd,21,490,0.230612,123.528538
hospitalrun-frontend,snd,22,498,0.225290,1.941881
hospitalrun-frontend,snd,23,506,0.219309,46.344551
hospitalrun-frontend,snd,24,534,0.229306,10.574600
hospitalrun-frontend,snd,25,535,0.227511,2.112559
hospitalrun-frontend,snd,26,552,0.224707,3.751205
hospitalrun-frontend,snd,27,547,0.223052,1.651272
hospitalrun-frontend,snd,28,554,0.227127,6.060468
hospitalrun-frontend,snd,29,556,0.223879,4.723931
hospitalrun-frontend,snd,30,560,0.224372,1.439010
hospitalrun-frontend,snd,31,564,0.223006,0.765327
hospitalrun-frontend,snd,32,586,0.229171,3.238298
hospitalrun-frontend,snd,33,657,0.228355,22.603902
hospitalrun-frontend,snd,34,677,0.227869,6.140946
hospitalrun-frontend,snd,35,685,0.228351,5.602173
hospitalrun-frontend,snd,36,742,0.226321,8.951902
hospitalrun-frontend,snd,37,755,0.220293,16.348290
