new AudioKit 22
dioKit/Engine/AKAudioUnitRenderCallback.h 0.0000000000 0.0000000000 316.6666666667 34.8027842227
iftOSXProofOfConcept/SwiftOSXProofOfConcept/AKAudioUnitRenderCallback.m 316.6666666667 0.0000000000 483.3333333333 34.8027842227
iftOSXProofOfConcept/SwiftOSXProofOfConcept/SwiftOSXProofOfConcept-Bridging-Header.h 800.0000000000 0.0000000000 200.0000000000 34.8027842227
ravis.yml 0.0000000000 34.8027842227 1000.0000000000 5.2204176334
sts/OSXAudioKit/OSXAudioKit/AKAudioUnitRenderCallback.m 0.0000000000 40.0232018561 30.8157099698 545.8691597289
sts/OSXAudioKit/OSXAudioKitTests/OSXAudioKit-Bridging-Header.h 0.0000000000 585.8923615850 30.8157099698 112.9384468405
sts/OSXAudioKit/OSXAudioKitTests/OSXAudioKitTests-Bridging-Header.h 0.0000000000 698.8308084255 30.8157099698 150.5845957873
sts/travis.sh 0.0000000000 849.4154042127 30.8157099698 150.5845957873
veloperTools/data2yaml.lua 30.8157099698 40.0232018561 58.6102719033 959.9767981439
veloperTools/yaml/allpass.yaml 89.4259818731 40.0232018561 145.0297901383 139.9824416113
veloperTools/yaml/atone.yaml 89.4259818731 180.0056434675 145.0297901383 103.9869566256
veloperTools/yaml/bal.yaml 234.4557720114 40.0232018561 66.5710512110 243.9693982369
veloperTools/yaml/butbp.yaml 301.0268232224 40.0232018561 152.1624027680 121.9846991184
veloperTools/yaml/butbr.yaml 301.0268232224 162.0079009746 152.1624027680 121.9846991184
veloperTools/yaml/buthp.yaml 89.4259818731 283.9926000930 104.4851871401 149.8896956488
veloperTools/yaml/butlp.yaml 348.7040388503 283.9926000930 104.4851871401 149.8896956488
veloperTools/yaml/clip.yaml 193.9111690132 283.9926000930 154.7928698371 149.8896956488
veloperTools/yaml/comb.yaml 89.4259818731 433.8822957418 263.0288072848 103.6471299699
veloperTools/yaml/dcblock.yaml 352.4547891579 433.8822957418 100.7344368325 103.6471299699
veloperTools/yaml/decimator.yaml 453.1892259904 40.0232018561 120.0885068720 149.7348829080
veloperTools/yaml/delay.yaml 573.2777328624 40.0232018561 173.0595861169 121.5676074582
veloperTools/yaml/dist.yaml 453.1892259904 408.3572133598 120.0885068720 129.1722123520
veloperTools/yaml/drip.yaml 453.1892259904 189.7580847641 120.0885068720 218.5991285956
veloperTools/yaml/eqfil.yaml 573.2777328624 161.5908093144 173.0595861169 147.3546757069
veloperTools/yaml/fofilt.yaml 746.3373189793 40.0232018561 85.3444534275 268.9222831652
veloperTools/yaml/fosc.yaml 831.6817724068 40.0232018561 168.3182275932 268.9222831652
veloperTools/yaml/gbuzz.yaml 573.2777328624 308.9454850213 295.0178637000 121.0150274243
veloperTools/yaml/jcrev.yaml 868.2955965625 308.9454850213 131.7044034375 121.0150274243
veloperTools/yaml/jitter.yaml 573.2777328624 429.9605124457 213.3611335688 107.5689132661
veloperTools/yaml/lpf18.yaml 786.6388664312 429.9605124457 213.3611335688 107.5689132661
veloperTools/yaml/metro.yaml 89.4259818731 537.5294257117 103.4743202417 112.1140786153
veloperTools/yaml/mode.yaml 89.4259818731 649.6435043271 103.7953018065 182.4773414963
veloperTools/yaml/moogladder.yaml 850.1790979974 537.5294257117 149.8209020026 112.1140786153
veloperTools/yaml/noise.yaml 758.3533838667 537.5294257117 91.8257141307 112.1140786153
veloperTools/yaml/osc.yaml 569.8690232827 537.5294257117 188.4843605840 112.1140786153
veloperTools/yaml/panst.yaml 400.7163919894 537.5294257117 169.1526312933 112.1140786153
veloperTools/yaml/pareq-high2.yaml 192.9003021148 537.5294257117 207.8160898746 112.1140786153
veloperTools/yaml/pareq-low1.yaml 193.2212836796 649.6435043271 139.4749368025 182.4773414963
veloperTools/yaml/pareq-peaking0.yaml 89.4259818731 832.1208458234 243.2702386090 104.6203424579
veloperTools/yaml/phasor.yaml 89.4259818731 936.7411882813 243.2702386090 63.2588117187
veloperTools/yaml/port.yaml 332.6962204822 649.6435043271 109.8094827055 145.5326982026
veloperTools/yaml/randi.yaml 332.6962204822 795.1762025297 109.8094827055 204.8237974703
veloperTools/yaml/random.yaml 442.5057031876 649.6435043271 89.5369628214 165.2624979589
veloperTools/yaml/reverse.yaml 442.5057031876 814.9060022860 89.5369628214 185.0939977140
veloperTools/yaml/revsc.yaml 532.0426660090 649.6435043271 177.3845489858 116.7854985576
veloperTools/yaml/rms.yaml 709.4272149948 649.6435043271 107.0531313177 157.5567672849
veloperTools/yaml/scale.yaml 532.0426660090 865.6166865912 177.3845489858 134.3833134088
veloperTools/yaml/streson.yaml 532.0426660090 766.4290028847 177.3845489858 99.1876837065
veloperTools/yaml/tenv.yaml 816.4803463125 649.6435043271 183.5196536875 157.5567672849
veloperTools/yaml/tenv2.yaml 709.4272149948 807.2002716119 290.5727850052 70.4859222064
veloperTools/yaml/tone.yaml 709.4272149948 877.6861938183 128.0490239006 122.3138061817
veloperTools/yaml/vdelay.yaml 837.4762388954 877.6861938183 162.5237611046 122.3138061817

dioKit/AudioKit/AudioKit.h 0.0000000000 0.0000000000 2.9263433161 887.1520106054
dioKit/AudioKit/Internals/AKBufferedAudioBus.hpp 2.9263433161 0.0000000000 201.0172754834 25.8297337914
dioKit/AudioKit/Internals/AKDSPKernel.hpp 203.9436187995 0.0000000000 76.9853395468 25.8297337914
dioKit/AudioKit/Internals/AKDSPKernel.mm 2.9263433161 25.8297337914 278.0026150302 15.1004597550
dioKit/AudioKit/Internals/AKParameterRamper.hpp 2.9263433161 40.9301935464 278.0026150302 17.6834331341
dioKit/AudioKit/Internals/Soundpipe/lib/faust/CUI.h 2.9263433161 58.6136266805 82.2050743369 73.9127766955
dioKit/AudioKit/Internals/Soundpipe/lib/inih/ini.c 85.1314176530 58.6136266805 138.2539886575 73.9127766955
dioKit/AudioKit/Internals/Soundpipe/lib/inih/ini.h 223.3854063105 58.6136266805 57.5435520358 73.9127766955
dioKit/AudioKit/Internals/Soundpipe/modules/allpass.c 2.9263433161 132.5264033760 48.1531634074 68.8258979482
dioKit/AudioKit/Internals/Soundpipe/modules/atone.c 2.9263433161 201.3523013242 48.1531634074 72.2671928456
dioKit/AudioKit/Internals/Soundpipe/modules/base.c 51.0795067235 132.5264033760 74.3829353448 141.0930907938
dioKit/AudioKit/Internals/Soundpipe/modules/butbp.c 125.4624420683 132.5264033760 33.2765763385 141.0930907938
dioKit/AudioKit/Internals/Soundpipe/modules/butbr.c 2.9263433161 273.6194941698 73.6569009520 58.4933667864
dioKit/AudioKit/Internals/Soundpipe/modules/buthp.c 76.5832442681 273.6194941698 82.1557741387 58.4933667864
dioKit/AudioKit/Internals/Soundpipe/modules/butlp.c 2.9263433161 332.1128609561 66.4378919168 69.8375348904
dioKit/AudioKit/Internals/Soundpipe/modules/clip.c 69.3642352329 332.1128609561 89.3747831738 69.8375348904
dioKit/AudioKit/Internals/Soundpipe/modules/comb.c 158.7390184068 132.5264033760 57.1996530925 58.9063209344
dioKit/AudioKit/Internals/Soundpipe/modules/dcblock.c 215.9386714993 132.5264033760 64.9902868470 46.8963263345
dioKit/AudioKit/Internals/Soundpipe/modules/decimator.c 158.7390184068 364.5443633008 57.1996530925 37.4060325457
dioKit/AudioKit/Internals/Soundpipe/modules/delay.c 158.7390184068 320.1790688862 57.1996530925 44.3652944146
dioKit/AudioKit/Internals/Soundpipe/modules/dist.c 158.7390184068 256.6758043319 57.1996530925 63.5032645543
dioKit/AudioKit/Internals/Soundpipe/modules/eqfil.c 158.7390184068 191.4327243104 57.1996530925 65.2430800215
dioKit/AudioKit/Internals/Soundpipe/modules/fofilt.c 215.9386714993 179.4227297105 64.9902868470 80.9191513222
dioKit/AudioKit/Internals/Soundpipe/modules/fold.c 215.9386714993 260.3418810327 64.9902868470 48.7353979554
dioKit/AudioKit/Internals/Soundpipe/modules/fosc.c 215.9386714993 309.0772789881 64.9902868470 92.8731168584
dioKit/AudioKit/Internals/Soundpipe/modules/ftbl.c 2.9263433161 401.9503958465 121.8052694720 115.6377312816
dioKit/AudioKit/Internals/Soundpipe/modules/jcrev.c 2.9263433161 517.5881271281 116.1007089590 133.7959410198
dioKit/AudioKit/Internals/Soundpipe/modules/lpf18.c 124.7316127881 401.9503958465 156.1973455582 115.6377312816
dioKit/AudioKit/Internals/Soundpipe/modules/mode.c 119.0270522751 517.5881271281 66.3939834108 62.2473094584
