dataset,technique,revision,nCells,avgAR,avgMov
hospitalrun-frontend,otpbm,0,310,0.354530,0.000000
hospitalrun-frontend,otpbm,1,686,0.414307,69.861984
hospitalrun-frontend,otpbm,2,674,0.420393,76.114576
hospitalrun-frontend,otpbm,3,934,0.438159,127.105177
hospitalrun-frontend,otpbm,4,910,0.453690,94.280224
hospitalrun-frontend,otpbm,5,954,0.443756,54.473635
hospitalrun-frontend,otpbm,6,982,0.451542,81.962995
hospitalrun-frontend,otpbm,7,968,0.472928,76.082604
hospitalrun-frontend,otpbm,8,968,0.473723,0.154277
hospitalrun-frontend,otpbm,9,360,0.473527,77.989735
hospitalrun-frontend,otpbm,10,392,0.484060,10.377501
hospitalrun-frontend,otpbm,11,439,0.467209,1.164938
hospitalrun-frontend,otpbm,12,447,0.481643,27.183368
hospitalrun-frontend,otpbm,13,453,0.481263,3.269601
hospitalrun-frontend,otpbm,14,465,0.478281,93.469756
hospitalrun-frontend,otpbm,15,459,0.478407,2.163114
hospitalrun-frontend,otpbm,16,482,0.454934,192.242437
hospitalrun-frontend,otpbm,17,477,0.470967,195.619607
hospitalrun-frontend,otpbm,18,463,0.452559,349.174257
hospitalrun-frontend,otpbm,19,469,0.473782,45.112826
hospitalrun-frontend,otpbm,20,476,0.476544,26.871310
hospitalrun-frontend,otpbm,21,490,0.488648,244.254660
hospitalrun-frontend,otpbm,22,498,0.474773,50.655286
hospitalrun-frontend,otpbm,23,506,0.473839,199.482519
hospitalrun-frontend,otpbm,24,534,0.459511,27.400086
hospitalrun-frontend,otpbm,25,535,0.473948,15.694415
hospitalrun-frontend,otpbm,26,552,0.487298,11.607690
hospitalrun-frontend,otpbm,27,547,0.489302,3.475763
hospitalrun-frontend,otpbm,28,554,0.485415,9.385576
hospitalrun-frontend,otpbm,29,556,0.488772,10.227421
hospitalrun-frontend,otpbm,30,560,0.491390,1.048985
hospitalrun-frontend,otpbm,31,564,0.493784,2.073701
hospitalrun-frontend,otpbm,32,586,0.491460,3.575525
hospitalrun-frontend,otpbm,33,657,0.486422,115.710251
hospitalrun-frontend,otpbm,34,677,0.494285,9.331243
hospitalrun-frontend,otpbm,35,685,0.492081,8.314700
hospitalrun-frontend,otpbm,36,742,0.487655,95.016700
hospitalrun-frontend,otpbm,37,755,0.503158,50.096425
