dataset,technique,revision,nCells,avgAR,avgMov
calcuta,nmac,0,32,0.711337,0.000000
calcuta,nmac,1,33,0.667397,37.298775
calcuta,nmac,2,43,0.535526,73.458112
calcuta,nmac,3,47,0.479534,27.427266
calcuta,nmac,4,53,0.494963,33.466046
calcuta,nmac,5,50,0.268228,106.082998
calcuta,nmac,6,68,0.417455,58.891636
calcuta,nmac,7,34,0.568637,97.267124
calcuta,nmac,8,43,0.413844,80.679003
calcuta,nmac,9,75,0.392256,62.117596
calcuta,nmac,10,89,0.390669,52.803279
calcuta,nmac,11,81,0.379139,55.132629
calcuta,nmac,12,84,0.366675,16.025368
calcuta,nmac,13,93,0.385814,34.018783
calcuta,nmac,14,93,0.385814,0.000000
calcuta,nmac,15,94,0.386336,6.271142
calcuta,nmac,16,95,0.404036,9.252190
calcuta,nmac,17,97,0.391291,5.990374
calcuta,nmac,18,105,0.366439,41.874479
calcuta,nmac,19,105,0.355374,13.490554
calcuta,nmac,20,105,0.355157,2.587786
calcuta,nmac,21,109,0.358623,10.844039
calcuta,nmac,22,109,0.358721,2.494991
calcuta,nmac,23,109,0.355957,1.741673
calcuta,nmac,24,109,0.357086,1.793328
calcuta,nmac,25,110,0.352238,2.271252
calcuta,nmac,26,110,0.353031,2.378545
calcuta,nmac,27,112,0.386824,24.622869
calcuta,nmac,28,105,0.352303,23.312996
calcuta,nmac,29,106,0.383763,26.936763
calcuta,nmac,30,108,0.353282,22.418753
calcuta,nmac,31,111,0.345366,8.736650
calcuta,nmac,32,110,0.348982,5.815308
calcuta,nmac,33,112,0.358900,2.775339
calcuta,nmac,34,112,0.358287,0.691852
calcuta,nmac,35,112,0.356482,2.100099
calcuta,nmac,36,114,0.370866,77.192128
calcuta,nmac,37,114,0.370832,0.081419
calcuta,nmac,38,116,0.361154,8.476392
calcuta,nmac,39,114,0.371189,6.816946
calcuta,nmac,40,116,0.364686,8.742316
calcuta,nmac,41,116,0.366056,4.962954
calcuta,nmac,42,116,0.366074,0.045977
calcuta,nmac,43,119,0.368391,11.488250
calcuta,nmac,44,122,0.385551,13.212056
calcuta,nmac,45,122,0.385548,1.475787
calcuta,nmac,46,122,0.384955,6.889441
calcuta,nmac,47,123,0.399509,10.022002
calcuta,nmac,48,120,0.387958,15.430628
calcuta,nmac,49,127,0.389046,19.088307
